threshold,group,accuracy,fpr,fnr
0.22000000000000003,M,0.9901768172888016,0.0,0.009823182711198428
0.22000000000000003,N,0.9895833333333334,0.0,0.010416666666666666
0.22000000000000003,O,1.0,0.0,0.0
0.22000000000000003,P,0.991869918699187,0.0,0.008130081300813009
0.22000000000000003,Q,1.0,0.0,0.0
0.22000000000000003,R,0.9954337899543378,0.0,0.0045662100456621
0.22000000000000003,S,0.9831932773109243,0.0,0.01680672268907563
0.22000000000000003,T,0.9977528089887641,0.0,0.0022471910112359553
0.22000000000000003,U,1.0,0.0,0.0
0.22000000000000003,V,1.0,0.0,0.0
0.22000000000000003,W,1.0,0.0,0.0
0.22000000000000003,X,1.0,0.0,0.0
0.22000000000000003,Y,1.0,0.0,0.0
0.22000000000000003,Z,0.9583333333333334,0.0,0.041666666666666664
0.22000000000000003,mixed,0.9990580002691428,0.0009419997308572198,0.0
0.23000000000000004,A,1.0,0.0,0.0
0.23000000000000004,B,0.996,0.0,0.004
0.23000000000000004,C,0.9944547134935305,0.0,0.005545286506469501
0.23000000000000004,D,0.9818181818181818,0.0,0.01818181818181818
0.23000000000000004,E,0.9929078014184397,0.0,0.0070921985815602835
0.23000000000000004,F,1.0,0.0,0.0
0.23000000000000004,G,0.9957127545551983,0.0,0.004287245444801715
0.23000000000000004,H,1.0,0.0,0.0
0.23000000000000004,I,1.0,0.0,0.0
0.23000000000000004,J,0.9981634527089073,0.0,0.0018365472910927456
0.23000000000000004,K,1.0,0.0,0.0
0.23000000000000004,L,1.0,0.0,0.0
0.23000000000000004,M,0.9901768172888016,0.0,0.009823182711198428
0.23000000000000004,N,0.9895833333333334,0.0,0.010416666666666666
0.23000000000000004,O,1.0,0.0,0.0
0.23000000000000004,P,0.991869918699187,0.0,0.008130081300813009
0.23000000000000004,Q,1.0,0.0,0.0
0.23000000000000004,R,0.9954337899543378,0.0,0.0045662100456621
0.23000000000000004,S,0.9831932773109243,0.0,0.01680672268907563
0.23000000000000004,T,0.9977528089887641,0.0,0.0022471910112359553
0.23000000000000004,U,1.0,0.0,0.0
0.23000000000000004,V,1.0,0.0,0.0
0.23000000000000004,W,1.0,0.0,0.0
0.23000000000000004,X,1.0,0.0,0.0
0.23000000000000004,Y,1.0,0.0,0.0
0.23000000000000004,Z,0.9583333333333334,0.0,0.041666666666666664
0.23000000000000004,mixed,0.9994617144395102,0.0005382855604898399,0.0
0.24000000000000005,A,0.9983870967741936,0.0,0.0016129032258064516
0.24000000000000005,B,0.996,0.0,0.004
0.24000000000000005,C,0.9944547134935305,0.0,0.005545286506469501
0.24000000000000005,D,0.9818181818181818,0.0,0.01818181818181818
0.24000000000000005,E,0.9929078014184397,0.0,0.0070921985815602835
0.24000000000000005,F,1.0,0.0,0.0
0.24000000000000005,G,0.9957127545551983,0.0,0.004287245444801715
0.24000000000000005,H,1.0,0.0,0.0
0.24000000000000005,I,1.0,0.0,0.0
0.24000000000000005,J,0.9981634527089073,0.0,0.0018365472910927456
0.24000000000000005,K,1.0,0.0,0.0
0.24000000000000005,L,1.0,0.0,0.0
0.24000000000000005,M,0.9901768172888016,0.0,0.009823182711198428
0.24000000000000005,N,0.9895833333333334,0.0,0.010416666666666666
0.24000000000000005,O,1.0,0.0,0.0
0.24000000000000005,P,0.991869918699187,0.0,0.008130081300813009
0.24000000000000005,Q,1.0,0.0,0.0
0.24000000000000005,R,0.9954337899543378,0.0,0.0045662100456621
0.24000000000000005,S,0.9831932773109243,0.0,0.01680672268907563
0.24000000000000005,T,0.9977528089887641,0.0,0.0022471910112359553
0.24000000000000005,U,1.0,0.0,0.0
0.24000000000000005,V,1.0,0.0,0.0
0.24000000000000005,W,1.0,0.0,0.0
0.24000000000000005,X,1.0,0.0,0.0
0.24000000000000005,Y,1.0,0.0,0.0
0.24000000000000005,Z,0.9583333333333334,0.0,0.041666666666666664
0.24000000000000005,mixed,0.9995962858296327,0.0004037141703673799,0.0
0.25000000000000006,A,0.9983870967741936,0.0,0.0016129032258064516
0.25000000000000006,B,0.996,0.0,0.004
0.25000000000000006,C,0.9944547134935305,0.0,0.005545286506469501
0.25000000000000006,D,0.9818181818181818,0.0,0.01818181818181818
0.25000000000000006,E,0.9929078014184397,0.0,0.0070921985815602835
0.25000000000000006,F,1.0,0.0,0.0
0.25000000000000006,G,0.9957127545551983,0.0,0.004287245444801715
0.25000000000000006,H,1.0,0.0,0.0
0.25000000000000006,I,1.0,0.0,0.0
0.25000000000000006,J,0.9981634527089073,0.0,0.0018365472910927456
0.25000000000000006,K,1.0,0.0,0.0
0.25000000000000006,L,1.0,0.0,0.0
0.25000000000000006,M,0.9901768172888016,0.0,0.009823182711198428
0.25000000000000006,N,0.9895833333333334,0.0,0.010416666666666666
0.25000000000000006,O,1.0,0.0,0.0
